file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060587957.csv,0.6720747735292562,0.6839146980708196,0.6882448883945713,0.7130322048048972,22.693643580508038,22.410157206405668,22.169760281684965,20.447092119486257,30.712943709274057,30.153392505596468,29.946138006875866,28.73099130497627,0.8389996824232429,0.8457330389269273,0.8537151550535758,0.8619638684338641,32.89820258461719,32.20386133418795,31.557894487494668,29.156648907636733,46.6775348874125,45.691036282825834,44.49325859305648,43.220614348704885,3470,67.01602879553226,8.786493757826696,66.52536455331412,5.65014409221902
863609060589482.csv,0.6762636234657857,0.6959448369162171,0.7271265354698808,0.7488850411210914,24.69311206501329,23.819086113518825,22.501715592474945,21.36067479580038,33.08278130022947,32.061397933213456,30.37294583617254,29.136847128808625,0.8867017969917561,0.8995200706449441,0.9104816725768573,0.9181485206668101,33.690186583579674,31.385571928394373,29.68385399043047,28.171579319833103,45.57948052733549,42.923736569793476,40.514813111920894,38.74102677065954,3213,82.2675611572922,9.793579856690975,79.98319887955182,6.102707749766573
863609060591363.csv,0.47149202353214403,0.5344826163571947,0.530038654173342,0.5439960448634289,26.784613364972166,25.567915761836094,25.945647121643795,24.834189452935213,35.00398261017989,32.85183538220788,33.00826943959152,32.514418479063686,0.6935591506860505,0.7638829451229568,0.7547752275083571,0.7650342037117552,39.094077901044415,34.75081458102343,35.66283356979002,34.10788187346233,52.93893293176912,46.46923610320164,47.356982771071934,46.35581041665878,2007,60.214674030318236,8.411612175748926,74.67166417538617,7.529646238166418
863609060591546.csv,0.6908445263960439,0.7218253793829043,0.7264916584922407,0.7325404267471057,18.985999488036597,18.32912723696475,18.047340874391946,17.63957916121259,26.464918659988154,25.103879735491592,24.89243498575796,24.615642003380515,0.8371586667663683,0.8552955858920703,0.8611618478368742,0.8645120769765776,26.992253054831462,25.827228925468148,25.342226811275186,24.62118116157717,39.02105780645957,36.78388559676497,36.03056945189447,35.59319765023079,3304,41.83652508739684,7.002076745750517,69.57234776029055,6.790254237288136
863609060593054.csv,0.5235424234246704,0.5403138822688873,0.5287118781104556,0.5473377622926902,18.26228443706767,17.992089300141306,18.286419072500433,17.53273438197102,24.64440903860479,24.206777814208113,24.510351349484203,24.021129398474226,0.6908764833634147,0.7216190529237794,0.7103320367507608,0.7307752354901089,24.543211027386363,23.906093447851035,24.4982719718763,23.6531831281295,35.40177906938036,33.595322833606,34.269620698987474,33.03821443644834,2951,43.98215076836282,7.320779218410002,81.67942866824805,7.590986106404609
863609060593237.csv,0.501260144332798,0.5068041602348652,0.5211351373474711,0.5134451316487049,32.26720935822211,32.403685625058515,31.56582621435619,31.54735655623111,42.47601155927949,42.23926913064526,41.62106400081811,41.9539256155968,0.8177315686285886,0.8226867733653748,0.8296364424733126,0.824891987521783,43.47938110226943,43.72102095314287,42.31486648089529,42.96736946408178,60.36887833604994,59.54262061926234,58.36409139620026,59.17120151244526,5609,63.69062457797029,8.400864010985169,62.76110928864326,6.418791228382956
863609060596545.csv,0.6165782009630432,0.6231181483162204,0.6343590630660231,0.6406019962523755,12.196405127153959,12.039776712644029,11.804697741117641,11.696273740692812,15.936594863161817,15.80009668174625,15.562685408327521,15.429255195162144,0.8407380676045493,0.8509372941467694,0.8574308812325185,0.8579763489499737,16.669688655904913,16.24197462814836,15.767857876147561,15.794700123485505,23.26158140820353,22.50441594005569,22.008780469172606,21.966637457447938,6810,39.93756732850253,6.859049813564429,72.02275991189427,6.786637298091042
863609060596636.csv,0.5590171496099376,0.5466932056410023,0.5554668844768214,0.5777231329739738,16.152730294720772,16.33498439120967,16.16931937236436,15.55845078459031,20.626538321404187,20.91277245631003,20.70940195282909,20.184320948165258,0.8356096035938008,0.8309361250695226,0.8331310412841809,0.8421131596098254,21.82559978478947,22.209932020818776,21.941491177235793,20.992811186451558,29.335104320417443,29.749168051389603,29.555423964994162,28.748976145685795,5645,56.11069028547793,8.42037336597289,65.41081257750221,6.380513728963685
863609060596818.csv,0.5794440175907181,0.5929550821175399,0.6030538734531672,0.6216056209361256,24.28265584212788,23.910607388454828,23.451201069958746,22.480430494123233,31.50276117223162,30.992590749771754,30.605712714148428,29.88195802656568,0.8175336003684701,0.8281095084813412,0.832388519203846,0.8461160265216332,34.580279941545676,33.41269176666637,33.05009041514975,31.272706228980486,46.336317901429496,44.97342832544186,44.4101203258145,42.552664990595915,4682,58.69817517074969,9.224664359139618,66.90902157197779,6.925886373344724
863609060602350.csv,0.7014104528003402,0.7647891534682315,0.7923051760367705,0.8144428882094715,34.455133917717575,29.267271250755098,28.272256821804515,24.75759408009665,47.20866274330823,41.899908149972646,39.37288471327444,37.215443637913225,0.8708252330490647,0.8977391886401276,0.9192079782504703,0.9302156986138557,47.20892310947418,40.73504975671295,38.838649317579275,32.634508780289515,68.15429304921201,60.639971855585166,53.89998098990939,50.09371510628042,4184,58.897798143860705,7.271714625668294,77.05927844168262,7.644359464627151
863609060603143.csv,0.6012246184534704,0.6352229967319716,0.6240697406563004,0.6335813756095172,21.038912221859555,19.77968398928871,19.968948222488176,19.723869216887287,30.21469806587445,28.898001860235368,29.33646165166713,28.96295430518254,0.8405161391974528,0.8651836315696698,0.8641536313806426,0.8554358355249466,28.098572908571633,26.507722727644857,25.5439231427901,26.698095588123095,41.07438192064916,37.764520852921066,37.90850726994485,39.105963622471286,1203,55.97455768767543,7.590267420891046,76.16875727348297,7.033250207813799
863609060604331.csv,0.4344580094474795,0.4202533059962188,0.45392394020610405,0.4622781977661534,31.147121409054897,32.373919602961905,31.261824260706714,31.111285553520606,40.42634499751216,40.93089021029669,39.724516368475186,39.41947833453926,0.8109316972365255,0.811293202123478,0.8202177243885225,0.8123206571838583,42.544302006799434,44.03991253615149,42.7561559292515,43.46060497650475,55.80039872600232,55.74702709202823,54.41283776626361,55.59505656490535,2812,50.124631883449126,7.022236232038836,60.63514153627312,7.110597439544808
863609060604679.csv,0.6951183000848896,0.7551115996196787,0.7728395508467416,0.7865797974499754,35.610873536188464,31.07357639297974,29.47876403443629,28.01381463432312,46.159743988707405,41.36964746622062,39.84410466008124,38.6202852106067,0.8766621353713782,0.903585762193403,0.9127309675738771,0.9196834649698141,50.1916041056108,43.056339403089936,40.126199368784285,37.382256463909826,67.20441246931208,59.418291801814334,56.53008734795991,54.23155510696016,4997,83.98165639269472,8.94454024828698,72.57955293175905,6.523914348609165
863609060605791.csv,0.7829210026480804,0.7906746767523097,0.8005895062737837,0.8034713353816737,21.367401250673932,20.360970508987016,19.6967188402341,18.962481916681085,29.334921601324172,28.806262482513706,28.115773292116778,27.911872974457836,0.900342616810538,0.8998326627818065,0.9138169978397068,0.9148817155588851,31.180199905271273,29.862891400755636,27.76259463940265,26.646131262521262,44.702171439277684,44.81639762003345,41.570446523458266,41.31286473821456,5305,50.21789552511544,6.66313996915667,68.40245504241281,6.995098963242224
