file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060548991.csv,0.7974365418642653,0.6708799957355638,0.8152852841039504,0.8274985288917767,22.674279531321464,28.975333815589885,21.168771373944658,19.901112456802608,29.706187614091224,37.86548364011561,28.367242181088002,27.41339158843552,0.903887039134145,0.8377889669289795,0.9148361482958941,0.9268582383212141,33.52992380349115,44.12115420842189,31.273904630225168,28.472335897110128,47.00391203380619,61.06371490438534,44.24565963582183,41.003953738994475,4115,52.7978081544485,7.963536374328123,62.04909453219927,5.0921020656136085
863609060549064.csv,0.7687290153332035,0.6327734477485805,0.8032571739998808,0.8265185697624795,18.133825798176378,22.936569384476147,16.069756738917707,14.76947517545798,22.956916221207738,28.928106802381137,21.17397652344844,19.882888248018787,0.9230096478618139,0.8595943404074687,0.9330093814605054,0.9412142337540436,27.074363005490707,36.35983873582421,24.544525686906525,22.39112271502576,36.29356800244419,49.01215740491925,33.8546638880008,31.713750434529526,3793,56.83353106599877,7.785897718757808,61.78118059583443,4.878987608752966
863609060549072.csv,-29.25067369025481,0.49432899097803895,0.5975950365300061,0.5980755359815334,20.85906004802777,17.547058770287066,15.328864853931004,14.999018486531046,175.11420287110906,22.640596970655643,20.196936987395866,20.184875113470717,-10.932783338001858,0.7737838779762145,0.8277742187981562,0.8304635773602012,30.006269125600276,23.686358499737512,20.074650451687887,19.47235197925394,233.2073675868047,32.10947210622809,28.016925208104848,27.797318073153253,4801,48.81921927675846,8.218944802983346,66.50156967298479,5.008748177463029
863609060549098.csv,0.4915542395251651,0.4291526965112823,0.5197974141585908,0.49558140630332137,16.401996661765875,18.319003794878274,15.901398625524893,16.082450685984846,21.81591842743314,23.115918935746386,21.20134596834994,21.729349703045493,0.7569744747450098,0.7123343440790334,0.7782008762251736,0.7640366116759985,23.275419927238534,27.405618689946838,22.582328030878934,23.384658990367765,33.52847338396729,36.47806911991398,32.03079717728486,33.03772594519097,3448,42.15191293947094,6.898211493167458,62.14850580046404,4.737529002320185
863609060549163.csv,0.5607090490884388,0.4784640742727193,0.5831371391514433,0.582234921525607,29.69458175661102,33.03366656630247,28.997435489087497,28.669395537998366,38.1143964568432,41.529340408231285,37.1286809730919,37.1688381183924,0.8808999282581221,0.8420032911477526,0.8821908259929534,0.8903958716486057,40.90145883949035,46.97778346375925,40.05335893401475,38.53687186431885,54.121409488737235,62.33573823474259,53.82730575733279,51.919026799565735,3447,65.76111884038342,8.345484201468635,65.77981636205396,5.573542210617928
863609060553744.csv,0.1748029611574332,0.645827273431687,0.7790190196279876,-0.47682710074819257,20.8424415494012,23.888293898381924,17.726994984774613,19.026280981396873,45.45510488180794,29.779087865966765,23.522381087811347,60.809111859020625,0.721969076621963,0.8465306402612338,0.9242344244602512,0.5356627773271542,30.478438497495283,35.21339132695366,24.428757428582088,27.38172531406782,64.15376315577183,47.663554438621645,33.48972248580985,82.90721661897163,6299,64.40316063199201,7.732028651527751,68.70853119542785,5.831560565169075
863609060555335.csv,0.6067157034517556,0.5248733476736451,0.6270949173215752,0.6245253553240423,13.244269249328596,15.194527291519645,12.95266553274756,12.831531478673908,17.576271630085973,19.318711160428688,17.11483057233661,17.173695577759656,0.8277455795799448,0.7655741564773852,0.837246833998348,0.8383195424673742,17.04652360052172,20.695632747795305,16.654289575560473,16.665010597356396,23.466274345810863,27.37547727610694,22.80991561868109,22.734621105034357,4769,41.614102963246424,7.97621405519608,72.63808492346404,5.119941287481653
863609060555871.csv,0.16479054121171832,0.15640903782620075,0.00413230091262895,0.42903865803376384,24.60040089218509,23.225379798365317,21.72226065140467,20.8083421731297,40.981835043420354,41.18695241570596,44.750152742145,33.88418553682767,0.3480813790605326,0.313772986690831,0.29416985312167365,0.5509390682293633,30.22399336932203,32.22735880012882,28.91892814103891,26.081134171919388,53.032018947019615,54.40957995588455,55.181254548484276,44.01433095537964,394,47.48081648313395,8.367758654504344,92.27664974619289,5.781725888324873
863609060559451.csv,0.5377672166572877,0.4403023220239206,0.5634936716878356,0.5815152076832264,22.951574075249955,25.673340628126223,22.048565483546014,21.640624429550638,29.32256176591078,32.26623483540887,28.494878524743942,27.900460919048054,0.8385646297202394,0.7910764045261687,0.8436997726757367,0.8509085715899426,30.05777791601981,34.866474132038825,29.003648467988015,28.41805178419988,40.770200572098695,46.380694403631374,40.11652495501843,39.18048780414886,3258,78.28717522766807,10.585204039027126,83.2538400859423,5.532228360957642
863609060559592.csv,0.5448178139322161,0.688084983224408,0.7789554182013454,0.7766978271227855,16.532903403255226,18.522493177254812,14.727495793552684,14.129455028153018,32.3773417082374,26.801969096681056,22.5625663920001,22.677492642399045,0.8255215251791668,0.8475801555795729,0.9120387407126124,0.9110673048232301,24.568097248806417,28.448388596922626,21.312036685176768,20.462143299359994,45.10090348905333,42.15363889681259,32.02285383147958,32.1991969846974,10361,40.76030258428314,6.703075999222125,64.66143007431715,4.687288871730528
863609060562695.csv,-10.377833709968195,0.6250378382289103,0.7191120779275684,-10.516100362379518,20.55151274472224,16.948249004089103,14.485789897146256,20.30517442479278,124.96669635788943,22.686015265883302,19.63500564560339,125.72371873019978,-3.3126981213866094,0.8285308853114702,0.8927520048335328,-3.364606611313726,28.722997059741793,22.93198608267603,18.447176619881024,28.866634327844277,165.34668588646105,32.96961817461678,26.074473990542078,166.33878230060338,2637,48.70309905774923,8.482829833126715,68.04892377701934,4.819112627986348
863609060564410.csv,0.7757427738792301,0.7403809404490206,0.8384510215272505,0.8391934239031488,35.75599662696479,38.84061341585348,29.39332122267274,28.688633403833148,46.1212389668787,49.624486809667516,39.14532025367704,39.05527002779702,0.9043343191951585,0.875963862020318,0.9340795963071838,0.9352169752877998,50.71490148827131,58.19275261757781,41.400341240069615,40.09066282506326,66.9760868498157,76.26333697156886,55.59703301780324,55.115315424458124,5194,80.54774363635903,9.3206509333446,64.24163380824027,5.237774355025029
863609060567082.csv,0.8028621121800421,0.7349486292149983,0.8357814755312127,0.8386777119337394,29.090893406511142,36.288313537626856,25.232754081619643,24.695657368977866,38.771993966518814,44.957081921197315,35.38703370622936,35.07359424484068,0.9185403426869425,0.8735009558467928,0.9396935422348219,0.9433304357263516,39.286163172335286,52.44304148504529,32.967035728889265,31.508781967254784,54.34322331684272,67.72012127749677,46.7580095384505,45.326171944155746,3747,65.20177316456339,8.296097808874112,63.83935948759007,4.555911395783293
863609060567744.csv,0.8200327378362968,0.7720894145003139,0.8534468643772903,0.8586780704093598,28.06659079206136,32.63212574946724,24.602589836156262,23.238510860928066,36.36621132351186,40.92451597426785,32.816998761159084,32.22597623438308,0.9394728740272387,0.9183405381127806,0.9543541468053443,0.9539162124605867,39.11289796646471,47.092309295782115,33.51054746193501,32.88313357675784,53.37878193137189,62.00074239736599,46.35475579649559,46.57659282129043,4989,75.66961155812628,8.148924303915047,61.60613930647424,4.8657045500100224
