file,linear_r2,rf_r2,ada_r2,mlp_r2,linear_mae,rf_mae,ada_mae,mlp_mae,linear_rmse,rf_rmse,ada_rmse,mlp_rmse,linear_aggregated_r2,rf_aggregated_r2,ada_aggregated_r2,mlp_aggregated_r2,linear_aggregated_mae,rf_aggregated_mae,ada_aggregated_mae,mlp_aggregated_mae,linear_aggregated_rmse,rf_aggregated_rmse,ada_aggregated_rmse,mlp_aggregated_rmse,num_rows,mean_speed,std_speed,duration_mean_s,speed_points_mean
863609060604331.csv,0.34535018015174335,0.34016358832330895,0.3447511625213683,0.3625700573143438,33.400854425394144,33.84091809036147,33.61801044033104,33.014665297906106,41.36722994548956,41.5307766555284,41.386151537933394,40.819543559069146,0.6902490881154637,0.6909523769031425,0.6859795810765568,0.7101342429609342,49.5934954491696,49.35247595280881,49.276184566962066,48.18739056150558,62.87896555578465,62.8075417119389,63.310834192617556,60.82716118302013,2742,50.58985860547041,8.048945717473444,60.55872319474836,3.6320204230488695
863609060604679.csv,0.663143880356875,0.7233596994413172,0.7425993772606558,0.7314551826834045,37.694747617929764,33.33918481071048,31.746835830029394,32.2447281387313,48.38511499086307,43.84774673958545,42.29551850408278,43.201412278935,0.8617957514777118,0.8929469990525367,0.9072309817749098,0.9015681104348844,51.3649921709655,44.8068709165125,41.165610664673814,42.59233086411128,69.63192153457403,61.28400030768342,57.049148057828184,58.76457426378143,4732,82.87081752751092,9.72969338679075,73.12934150464919,3.4425190194420963
863609060605791.csv,0.7593268035442873,0.7700600817668934,0.7816840025045074,0.7864505929611393,22.016009814484676,20.818794764377905,20.008767625951457,19.48872398243265,30.14172625612713,29.4619470463799,28.707610065421054,28.392487498534358,0.8841190580064149,0.883168475924094,0.8966817879508913,0.8994885597341586,31.742805584315057,30.946837104950244,28.58072289780511,27.86410256248107,45.464568901588095,45.650663075449174,42.92946833686004,42.342336290045445,5152,50.25987008826912,7.629793756441082,68.60869992236024,3.606948757763975
863609060608993.csv,0.4611572193521267,0.4289167798846011,0.43730818415372186,0.47540054392676934,10.91021966415782,11.36325900107917,11.370992587894726,10.80745537484589,14.233902484462574,14.653543291411266,14.545486485187814,14.044518996200855,0.8182605340406104,0.8019955260886901,0.8057510448625065,0.8218344631895488,14.186550993465367,14.926530014423177,14.87382942886222,14.124258070237337,18.675897631765704,19.493703790807576,19.30795183187854,18.491353936157555,5915,26.427377117235004,7.799644194364178,65.68470397295012,3.2312764158918004
863609060609694.csv,0.327495336116136,0.5087775970212965,0.5665978766475833,0.44313616905593967,18.69692788387795,17.624749850306678,16.804832713159552,18.734905367312223,24.777624014570097,21.176349246443642,19.891041595792082,22.54688312548358,0.27986171345365773,0.5090999277041703,0.5608803325583025,0.45471328498652286,25.189531968245127,21.990131178038776,20.415532456218877,24.269947306315103,33.3510658188522,27.53583908086237,26.04313195260474,29.021123772946922,230,52.90586107969377,10.05056565940833,65.94343043478261,3.365217391304348
863609060613928.csv,0.5583649323714059,0.546679873917716,0.5892591309301132,0.5943215782518136,25.892215924795117,26.32247798093143,24.803932072002688,24.164515631287188,34.491589701148825,34.94491080331175,33.26330474679764,33.057681404782485,0.8511541918639439,0.821673414547019,0.8429233594521817,0.8590397516222571,34.031307263172266,35.58468825180035,33.11755243527416,32.49415144053373,46.67942477687269,51.093451147768874,47.95269208069345,45.42610701104372,1349,59.83988448586909,9.490252991383267,71.3172742772424,4.085989621942179
863609060618943.csv,0.7825748681352056,0.7924494678913274,0.7958453644380065,0.8169026664347595,19.868856244794962,18.564791194923323,18.68183882762658,17.04773634341028,26.946142609620946,26.32713851586044,26.110870786384403,24.727644175489615,0.894060102029228,0.9092237016066544,0.9117317100544107,0.9206248257480144,27.88412285644774,25.077641772938943,24.8702314461924,22.792911600183558,37.834335356544216,35.022131033086346,34.53493876829674,32.74904799611062,2879,59.114612354133776,7.732363334058318,83.33865786731504,3.7030218825981245
863609060619347.csv,0.6072331263469746,0.6340744749044223,0.6408625478553045,0.6637059340382829,23.38709271708511,23.1182078400008,22.56416566315519,21.6215710653236,30.85503656684753,29.78207766783903,29.504549520845973,28.550797356230007,0.8552722252346341,0.8631431358481225,0.8699761679275618,0.8815017344209768,30.81612483447048,30.38310449309236,28.947213435963814,27.133631112440575,42.65722177705682,41.48106678721557,40.43226818297426,38.59869497342134,1792,65.11154148518145,8.939354154252355,74.19141964285713,3.890625
863609060619370.csv,0.7938906913362435,0.8124095754725915,0.830832671797211,0.841153560905296,32.524281227101994,32.51575126872734,29.125165181110187,27.50141569801995,42.678184388594076,40.71575245450212,38.66476520551628,37.46673718505857,0.9188461300772801,0.9208080612432696,0.9300720910886963,0.9373348657923432,45.94434397725636,46.64895943941095,41.3461360042908,38.3367911547172,61.45007215187256,60.70273620927562,57.04177754974229,53.99838449537201,3330,65.63759858382629,9.081077728980532,62.04835465465466,3.283183183183183
863609060620014.csv,0.607467719297055,0.6487140537511136,0.6590836776335292,0.675630680686006,31.105071481086675,29.525880958675845,28.86388717161064,27.76057126735284,39.605887541283515,37.46730441513377,36.91016261568801,36.003269874794405,0.8286653163654819,0.8588914769094472,0.8664310008773871,0.8690640822288918,45.80644703283505,41.37083759643191,40.30234606331761,38.94969898945576,61.72258734565793,56.014195472604186,54.497215804706386,53.957383010451544,3075,67.76765740329691,9.442828862271378,63.80293040650407,3.3196747967479676
863609060621384.csv,0.6561576374437161,0.6342329753493041,0.6544195207827255,0.6537786369517331,14.983841558668196,15.680657862903999,15.218061521619255,15.117414971347191,20.039934569474507,20.668972283495638,20.09052146684685,20.10914191436951,0.8874987861418189,0.8800710264491478,0.8879726964350428,0.8861136730888621,20.072371613966904,21.103046594206496,20.53729536080031,20.53460598551282,27.411677593233374,28.302126598591006,27.35388094648579,27.579907423362798,3211,35.75708068713053,8.270545819450037,61.28527156649019,3.1762690750545
863609060621400.csv,0.5451491201317336,0.515530704423586,0.5372692391393341,0.531032226614315,23.147937924900805,24.35967322712329,23.383108756800222,23.524895133701623,29.93704229716666,30.896373051840172,30.19524493690373,30.39806023790567,0.8646088171415228,0.8507015726796479,0.8609277393770047,0.8609246312093974,31.489826959297154,33.34830483565366,31.840245110890518,32.53403818211849,42.83279934046437,44.97890556568186,43.411173356459145,43.41165845840662,2115,46.394152895723224,9.773077551880386,61.497399054373524,3.3881796690307326
